geometry,data,zone,name,id,type
"MULTIPOLYGON (((100.419082 14.625709, 100.499558 14.62449, 100.492974 14.579402, 100.479347 14.564371, 100.49211 14.549741, 100.491752 14.535581, 100.474167 14.53649, 100.460679 14.522572, 100.443749 14.518761, 100.423606 14.542822, 100.395942 14.54183, 100.384072 14.55685, 100.403762 14.594581, 100.394021 14.60801, 100.410661 14.628271, 100.419082 14.625709)))",80,,เมืองอ่างทอง,1501,3
"MULTIPOLYGON (((100.467147 14.714201, 100.47795 14.701461, 100.496529 14.697169, 100.50434 14.680039, 100.51667 14.67972, 100.498168 14.652943, 100.504142 14.628761, 100.497361 14.62271, 100.439697 14.6264, 100.444451 14.658682, 100.430619 14.676541, 100.435403 14.695271, 100.425042 14.71047, 100.425133 14.726089, 100.459038 14.722311, 100.467147 14.714201)))",80,,ไชโย,1502,3
"MULTIPOLYGON (((100.483048 14.535679, 100.491752 14.535581, 100.498483 14.524272, 100.492379 14.511691, 100.501389 14.50118, 100.500946 14.45913, 100.46128 14.437749, 100.443122 14.436231, 100.437951 14.446031, 100.418929 14.44324, 100.419151 14.47871, 100.409118 14.51405, 100.42775 14.532632, 100.445807 14.51887, 100.483048 14.535679)))",80,,ป่าโมก,1503,3
"MULTIPOLYGON (((100.426047 14.74781, 100.417541 14.74742, 100.416176 14.726393, 100.425133 14.726089, 100.425042 14.71047, 100.435403 14.695271, 100.430619 14.676541, 100.443932 14.66166, 100.444383 14.63437, 100.439697 14.6264, 100.410661 14.628271, 100.394912 14.601081, 100.361618 14.61637, 100.362961 14.636011, 100.35373 14.64025, 100.314148 14.64306, 100.315979 14.61765, 100.279068 14.6416, 100.231628 14.65039, 100.209878 14.680131, 100.217048 14.71458, 100.239694 14.69624, 100.266708 14.695531, 100.26574 14.708791, 100.29393 14.692171, 100.318748 14.70944, 100.376237 14.718571, 100.382142 14.7412, 100.408126 14.754262, 100.426047 14.74781)))",80,,โพธิ์ทอง,1504,3
"MULTIPOLYGON (((100.340766 14.787681, 100.343711 14.767991, 100.356552 14.7582, 100.370179 14.763201, 100.377771 14.754041, 100.376237 14.718571, 100.318748 14.70944, 100.29393 14.692171, 100.26574 14.708791, 100.266708 14.695531, 100.239694 14.69624, 100.217048 14.71458, 100.206817 14.74009, 100.209709 14.773922, 100.22854 14.78962, 100.274619 14.796911, 100.294999 14.780682, 100.329979 14.800752, 100.340766 14.787681)))",80,,แสวงหา,1505,3
"MULTIPOLYGON (((100.392143 14.601181, 100.403762 14.594581, 100.384072 14.55685, 100.395942 14.54183, 100.423606 14.542822, 100.42775 14.532632, 100.403586 14.505651, 100.386949 14.50747, 100.321578 14.487731, 100.2872 14.49643, 100.279068 14.485809, 100.258797 14.48947, 100.25415 14.48074, 100.242408 14.48059, 100.20761 14.52184, 100.209213 14.538291, 100.198311 14.565171, 100.211182 14.57777, 100.21881 14.56768, 100.24437 14.569032, 100.236099 14.54328, 100.26014 14.541881, 100.294951 14.582201, 100.296257 14.60328, 100.313027 14.600001, 100.314148 14.64306, 100.339921 14.64446, 100.362961 14.636011, 100.359421 14.61879, 100.392143 14.601181)))",80,,วิเศษไชยชาญ,1506,3
"MULTIPOLYGON (((100.315354 14.606081, 100.308312 14.596571, 100.296257 14.60328, 100.294951 14.582201, 100.282952 14.575311, 100.281379 14.56245, 100.250777 14.537789, 100.236099 14.54328, 100.24437 14.569032, 100.21881 14.56768, 100.195519 14.605651, 100.231628 14.65039, 100.279068 14.6416, 100.315979 14.61765, 100.315354 14.606081)))",80,,สามโก้,1507,3
"MULTIPOLYGON (((100.72419 14.955931, 100.745461 14.94402, 100.764526 14.90396, 100.884881 14.89201, 100.889496 14.851492, 100.90104 14.84008, 100.865914 14.832942, 100.866372 14.81601, 100.844834 14.791521, 100.832046 14.803231, 100.790672 14.79241, 100.744782 14.803382, 100.741851 14.7791, 100.724967 14.7567, 100.71225 14.748031, 100.69313 14.75033, 100.657022 14.714181, 100.607628 14.722523, 100.606491 14.710692, 100.627587 14.677051, 100.603881 14.653731, 100.583627 14.663972, 100.554641 14.65976, 100.550103 14.670912, 100.51564 14.66032, 100.513748 14.687891, 100.529297 14.70931, 100.517288 14.73455, 100.537499 14.748161, 100.563119 14.750401, 100.563233 14.767221, 100.57975 14.785552, 100.5718 14.788191, 100.571358 14.81281, 100.540932 14.8138, 100.53746 14.826371, 100.55803 14.858421, 100.562843 14.939341, 100.591797 14.924461, 100.613319 14.93486, 100.663932 14.939442, 100.684563 14.955181, 100.72419 14.955931)))",80,,เมืองลพบุรี,1601,3
"MULTIPOLYGON (((100.961097 15.032492, 100.995751 15.020141, 101.04187 15.03003, 101.044219 14.98989, 101.105332 15.00326, 101.135291 14.996301, 101.150261 15.007351, 101.192163 15.01296, 101.223747 14.992942, 101.261856 14.986091, 101.278968 14.96995, 101.277138 14.936631, 101.257102 14.9111, 101.243783 14.91771, 101.235077 14.939401, 101.226516 14.92078, 101.194389 14.919791, 101.154418 14.896231, 101.094809 14.90463, 101.092004 14.89132, 101.075378 14.87749, 101.090958 14.84586, 101.084861 14.842601, 101.081032 14.849872, 101.067132 14.838941, 101.07058 14.829811, 101.090272 14.829371, 101.078949 14.809339, 101.070411 14.812902, 101.074197 14.790211, 101.06398 14.78991, 101.064292 14.78307, 101.008079 14.828311, 100.962777 14.828751, 100.956062 14.81885, 100.956992 14.772771, 100.972153 14.75596, 100.964837 14.74476, 100.939087 14.741341, 100.902077 14.76806, 100.889794 14.770911, 100.872963 14.761541, 100.860817 14.782521, 100.84526 14.79164, 100.866372 14.81601, 100.865914 14.832942, 100.90104 14.84008, 100.889496 14.851492, 100.885596 14.899001, 100.860457 14.937422, 100.870697 14.964049, 100.875716 14.970711, 100.90103 14.96858, 100.914101 14.990339, 100.938278 14.9967, 100.956138 15.036362, 100.961097 15.032492)))",80,,พัฒนานิคม,1602,3
"MULTIPOLYGON (((100.751328 15.18317, 100.783226 15.153999, 100.778732 15.137911, 100.808853 15.149521, 100.880721 15.12727, 100.892197 15.128621, 100.874588 15.176109, 100.88839 15.181062, 100.93705 15.164201, 100.936988 15.123833, 100.925116 15.093281, 100.928298 15.073999, 100.90506 15.03795, 100.890952 15.037162, 100.878852 15.024971, 100.888687 15.008771, 100.871377 14.98863, 100.875716 14.970711, 100.860457 14.937422, 100.884881 14.89201, 100.764526 14.90396, 100.742868 14.947052, 100.715051 14.959571, 100.684563 14.955181, 100.663932 14.939442, 100.613319 14.93486, 100.623047 14.948911, 100.624223 14.97227, 100.607011 15.000249, 100.647278 15.069651, 100.630759 15.1275, 100.652413 15.126021, 100.65879 15.162421, 100.68573 15.160561, 100.720452 15.181901, 100.751328 15.18317)))",80,,โคกสำโรง,1603,3
"MULTIPOLYGON (((101.315102 15.37645, 101.289803 15.30966, 101.297493 15.265431, 101.311218 15.24137, 101.328713 15.251152, 101.33416 15.24047, 101.31906 15.22483, 101.326402 15.201761, 101.354027 15.194092, 101.358031 15.185679, 101.360627 15.14329, 101.352112 15.115521, 101.330467 15.093981, 101.325921 15.0684, 101.34768 15.03958, 101.331748 15.036291, 101.296996 15.056161, 101.226509 15.060931, 101.222648 15.07508, 101.246942 15.120651, 101.228911 15.13671, 101.195572 15.14158, 101.15783 15.133651, 101.118843 15.109522, 101.101403 15.123881, 101.086242 15.089842, 101.088052 15.052152, 101.073128 15.04458, 101.061707 15.049271, 101.065712 15.043951, 101.051561 15.022202, 101.039871 15.030842, 100.992592 15.020321, 100.956138 15.036362, 100.938278 14.9967, 100.914101 14.990339, 100.90103 14.96858, 100.875716 14.970711, 100.871377 14.98863, 100.88906 15.011961, 100.878852 15.024971, 100.890952 15.037162, 100.90506 15.03795, 100.928298 15.073999, 100.925116 15.093281, 100.937401 15.12636, 100.933098 15.15696, 100.954041 15.168369, 100.956078 15.181901, 100.977837 15.204131, 100.968666 15.22483, 100.983512 15.248021, 100.954392 15.28969, 100.953797 15.309689, 100.984223 15.34712, 100.979813 15.383342, 101.010101 15.363299, 101.02427 15.337629, 101.070876 15.336111, 101.092881 15.3506, 101.106691 15.335562, 101.136276 15.324821, 101.190873 15.32831, 101.206063 15.318621, 101.22531 15.341301, 101.277421 15.36045, 101.306557 15.38664, 101.315102 15.37645)))",80,,ชัยบาดาล,1604,3
"MULTIPOLYGON (((100.562371 14.929042, 100.55803 14.858421, 100.53746 14.826371, 100.540932 14.8138, 100.571358 14.81281, 100.5718 14.788191, 100.57975 14.785552, 100.563233 14.767221, 100.563119 14.750401, 100.537499 14.748161, 100.517288 14.73455, 100.529297 14.70931, 100.517671 14.69758, 100.51667 14.67972, 100.50434 14.680039, 100.496529 14.697169, 100.470481 14.70771, 100.474937 14.72866, 100.489731 14.747051, 100.473907 14.761202, 100.468979 14.834829, 100.459298 14.85554, 100.436668 14.87006, 100.440331 14.888391, 100.43193 14.89792, 100.430291 14.92351, 100.445794 14.92465, 100.476441 14.910861, 100.519066 14.931731, 100.551201 14.931029, 100.562843 14.939341, 100.562371 14.929042)))",80,,ท่าวุ้ง,1605,3
"MULTIPOLYGON (((100.648887 15.20058, 100.646973 15.182721, 100.591599 15.152921, 100.629592 15.129392, 100.64357 15.100011, 100.647278 15.069651, 100.607011 15.000249, 100.624223 14.97227, 100.623047 14.948911, 100.613319 14.93486, 100.591797 14.924461, 100.566499 14.939581, 100.551201 14.931029, 100.519066 14.931731, 100.48246 14.91113, 100.430291 14.92351, 100.426827 14.93084, 100.450509 14.94268, 100.448731 14.991221, 100.464722 15.00191, 100.472099 15.0225, 100.471397 15.02934, 100.423278 15.055871, 100.442544 15.08924, 100.465219 15.112829, 100.474632 15.10797, 100.507859 15.129581, 100.504668 15.15059, 100.514031 15.167471, 100.56868 15.22132, 100.590439 15.225721, 100.59069 15.244331, 100.643707 15.220281, 100.648887 15.20058)))",80,,บ้านหมี่,1606,3
"MULTIPOLYGON (((101.224105 15.137672, 101.246942 15.120651, 101.222648 15.07508, 101.226509 15.060931, 101.296996 15.056161, 101.331748 15.036291, 101.363312 15.044031, 101.352821 15.026571, 101.349747 14.992352, 101.337159 14.987461, 101.334351 14.97704, 101.278968 14.96995, 101.257569 14.988762, 101.223747 14.992942, 101.178458 15.014952, 101.135291 14.996301, 101.105332 15.00326, 101.069908 14.991151, 101.040482 14.992331, 101.043137 15.02456, 101.051561 15.022202, 101.065712 15.043951, 101.061707 15.049271, 101.073128 15.04458, 101.088052 15.052152, 101.086242 15.089842, 101.101403 15.123881, 101.118843 15.109522, 101.15783 15.133651, 101.195572 15.14158, 101.224105 15.137672)))",80,,ท่าหลวง,1607,3
"MULTIPOLYGON (((100.883522 15.363292, 100.901381 15.36053, 100.909942 15.35031, 100.934999 15.284801, 100.956703 15.2892, 100.967889 15.265091, 100.980568 15.257812, 100.982361 15.24013, 100.968666 15.22483, 100.977837 15.204131, 100.950242 15.1663, 100.93705 15.164201, 100.88839 15.181062, 100.874588 15.176109, 100.889519 15.126941, 100.847389 15.13289, 100.836793 15.14522, 100.808853 15.149521, 100.778732 15.137911, 100.783226 15.153999, 100.773148 15.16235, 100.796028 15.19659, 100.787377 15.202591, 100.819458 15.23404, 100.815109 15.242202, 100.827088 15.26508, 100.807137 15.32054, 100.826072 15.334202, 100.86071 15.33218, 100.877678 15.351751, 100.872651 15.360551, 100.883522 15.363292)))",80,,สระโบสถ์,1608,3
"MULTIPOLYGON (((100.791748 15.52288, 100.813972 15.484242, 100.85395 15.47033, 100.896591 15.47381, 100.94938 15.445031, 100.961181 15.4194, 100.979652 15.41179, 100.984223 15.34712, 100.95539 15.313559, 100.954392 15.28969, 100.934999 15.284801, 100.901381 15.36053, 100.87555 15.36326, 100.877678 15.351751, 100.86071 15.33218, 100.822701 15.333461, 100.805717 15.31544, 100.7268 15.34072, 100.73655 15.373941, 100.712035 15.440329, 100.773171 15.464511, 100.77137 15.495501, 100.746667 15.512261, 100.761048 15.52151, 100.791748 15.52288)))",80,,โคกเจริญ,1609,3
"MULTIPOLYGON (((101.371629 15.575642, 101.387122 15.482819, 101.377167 15.37451, 101.380189 15.346251, 101.386368 15.34459, 101.381828 15.290948, 101.389809 15.240499, 101.357856 15.25014, 101.368652 15.22891, 101.367599 15.19068, 101.37574 15.188982, 101.395471 15.150123, 101.391282 15.129011, 101.402397 15.06739, 101.414718 15.04533, 101.400993 15.035901, 101.364837 15.044801, 101.34768 15.03958, 101.325921 15.0684, 101.330467 15.093981, 101.352112 15.115521, 101.360627 15.14329, 101.358031 15.185679, 101.354027 15.194092, 101.326402 15.201761, 101.31906 15.22483, 101.33416 15.24047, 101.328713 15.251152, 101.311218 15.24137, 101.297493 15.265431, 101.289803 15.30966, 101.315528 15.373081, 101.304292 15.393081, 101.308936 15.433342, 101.299407 15.45433, 101.308098 15.471292, 101.305472 15.517542, 101.290573 15.525241, 101.290252 15.53278, 101.30439 15.54212, 101.311965 15.571931, 101.362457 15.580082, 101.371629 15.575642)))",80,,ลำสนธิ,1610,3
"MULTIPOLYGON (((100.712035 15.440329, 100.73655 15.373941, 100.7268 15.34072, 100.805717 15.31544, 100.825142 15.28149, 100.827088 15.26508, 100.814622 15.240009, 100.819458 15.23404, 100.787377 15.202591, 100.794716 15.190972, 100.773148 15.16235, 100.751328 15.18317, 100.720452 15.181901, 100.68573 15.160561, 100.65879 15.162421, 100.652413 15.126021, 100.630759 15.1275, 100.591599 15.152921, 100.646973 15.182721, 100.643707 15.220281, 100.59069 15.244331, 100.59394 15.261452, 100.578553 15.267541, 100.59015 15.285401, 100.612939 15.29343, 100.623436 15.317571, 100.63552 15.321261, 100.630372 15.34265, 100.647262 15.40263, 100.644509 15.415279, 100.665732 15.429011, 100.712035 15.440329)))",80,,หนองม่วง,1611,3
,80,,อ.บ้านเช่า* จ.ลพบุรี,1681,3
"MULTIPOLYGON (((100.448731 14.991221, 100.450509 14.94268, 100.426827 14.93084, 100.43193 14.89792, 100.440331 14.888391, 100.436668 14.87006, 100.446808 14.860729, 100.420646 14.829491, 100.421402 14.811721, 100.395074 14.815712, 100.366302 14.875272, 100.342469 14.897891, 100.348488 14.92228, 100.342765 14.936301, 100.365723 14.940191, 100.366897 14.950571, 100.40734 14.963411, 100.422699 14.987942, 100.448731 14.991221)))",80,,เมืองสิงห์บุรี,1701,3
"MULTIPOLYGON (((100.293586 14.95434, 100.321617 14.95483, 100.343941 14.938571, 100.348488 14.92228, 100.342469 14.897891, 100.370377 14.865741, 100.362473 14.858621, 100.347335 14.862642, 100.331208 14.856451, 100.318809 14.830761, 100.304496 14.824721, 100.296752 14.82615, 100.300986 14.843581, 100.268921 14.857281, 100.264388 14.866261, 100.218956 14.838389, 100.217597 14.87086, 100.225586 14.881841, 100.210954 14.88342, 100.207389 14.89416, 100.222839 14.90548, 100.187499 14.90633, 100.182822 14.933222, 100.197425 14.937812, 100.203027 14.952982, 100.261008 14.943501, 100.276559 14.958101, 100.290687 14.960722, 100.293586 14.95434)))",80,,บางระจัน,1702,3
"MULTIPOLYGON (((100.30162 14.83843, 100.296752 14.82615, 100.313538 14.827762, 100.331208 14.856451, 100.347335 14.862642, 100.362473 14.858621, 100.370377 14.865741, 100.390121 14.81777, 100.38005 14.81568, 100.368652 14.79011, 100.347312 14.77902, 100.329979 14.800752, 100.294999 14.780682, 100.274619 14.796911, 100.246909 14.79695, 100.230759 14.78888, 100.20526 14.809029, 100.213249 14.83637, 100.25972 14.865201, 100.291398 14.852759, 100.30162 14.83843)))",80,,ค่ายบางระจัน,1703,3
"MULTIPOLYGON (((100.447487 14.857659, 100.459298 14.85554, 100.468979 14.834829, 100.473907 14.761202, 100.489731 14.747051, 100.468362 14.71403, 100.452462 14.72417, 100.416176 14.726393, 100.417541 14.74742, 100.426261 14.75033, 100.417892 14.791011, 100.420646 14.829491, 100.447487 14.857659)))",80,,พรหมบุรี,1704,3
"MULTIPOLYGON (((100.420372 14.779221, 100.426261 14.75033, 100.408126 14.754262, 100.382142 14.7412, 100.370179 14.763201, 100.356552 14.7582, 100.342164 14.770861, 100.344468 14.7807, 100.371239 14.792531, 100.38694 14.81782, 100.418426 14.811293, 100.420372 14.779221)))",80,,ท่าช้าง,1705,3
"MULTIPOLYGON (((100.413567 15.06437, 100.471397 15.02934, 100.470009 15.014662, 100.45478 14.99028, 100.422699 14.987942, 100.40734 14.963411, 100.366897 14.950571, 100.365723 14.940191, 100.335771 14.93966, 100.321617 14.95483, 100.303482 14.951232, 100.290687 14.960722, 100.279289 14.958851, 100.261398 14.98878, 100.269806 15.008331, 100.257797 15.005972, 100.247201 15.02139, 100.235222 15.02224, 100.229882 15.041371, 100.236847 15.056771, 100.294808 15.065229, 100.297249 15.0824, 100.343971 15.109661, 100.38224 15.092351, 100.413567 15.06437)))",80,,อินทร์บุรี,1706,3
"MULTIPOLYGON (((100.270394 15.248059, 100.288613 15.21175, 100.214965 15.223761, 100.17942 15.22094, 100.169029 15.16648, 100.176078 15.15513, 100.16732 15.150512, 100.176461 15.13137, 100.154862 15.10758, 100.142258 15.107382, 100.132492 15.09404, 100.107064 15.096071, 100.071197 15.0862, 100.050637 15.102119, 100.042314 15.124181, 100.055298 15.159672, 100.055909 15.18872, 100.073342 15.215092, 100.063186 15.248442, 100.075227 15.26768, 100.139236 15.279001, 100.158577 15.26098, 100.157059 15.243941, 100.209342 15.24573, 100.236519 15.26325, 100.2501 15.301592, 100.263383 15.287561, 100.270394 15.248059)))",80,,เมืองชัยนาท,1801,3
"MULTIPOLYGON (((100.116012 15.411571, 100.138748 15.402229, 100.142112 15.38481, 100.150352 15.388981, 100.170089 15.373631, 100.202026 15.363931, 100.238281 15.322981, 100.2501 15.301592, 100.232232 15.258211, 100.209342 15.24573, 100.157059 15.243941, 100.158577 15.26098, 100.135781 15.279391, 100.083283 15.27127, 100.063956 15.256861, 100.059419 15.26224, 100.05922 15.27782, 100.078857 15.295272, 100.07849 15.315971, 100.1006 15.336041, 100.09838 15.349711, 100.075227 15.3691, 100.081948 15.379189, 100.106011 15.37397, 100.088195 15.406881, 100.10334 15.41659, 100.116012 15.411571)))",80,,มโนรมย์,1802,3
"MULTIPOLYGON (((99.96019 15.301961, 100.005706 15.30022, 100.022437 15.289961, 100.041612 15.294481, 100.055022 15.286832, 100.073891 15.21751, 100.057212 15.192471, 100.04547 15.13619, 100.036743 15.146111, 100.011741 15.144609, 99.99501 15.156871, 99.965247 15.149409, 99.943335 15.133141, 99.911361 15.152301, 99.88491 15.139092, 99.826026 15.149231, 99.865302 15.186901, 99.93779 15.23822, 99.923432 15.29787, 99.96019 15.301961)))",80,,วัดสิงห์,1803,3
"MULTIPOLYGON (((100.226028 15.22215, 100.288613 15.21175, 100.303917 15.1728, 100.347542 15.14597, 100.354653 15.117829, 100.297249 15.0824, 100.294808 15.065229, 100.247985 15.071859, 100.223067 15.109811, 100.186088 15.11615, 100.168184 15.148261, 100.176078 15.15513, 100.169029 15.16648, 100.17942 15.22094, 100.226028 15.22215)))",80,,สรรพยา,1804,3
